archetype_id,archetype_name,jurisdiction,regime,startYear,endYear,alignment
001,Rawlsian Reformer,Algeria,Civil War/Bouteflika,1989,2026,-2.109
001,Rawlsian Reformer,Ethiopia,Zemene Mesafint/Tewodros,1789,1868,-2.672
001,Rawlsian Reformer,Ethiopia,Menelik/Imperial,1869,1935,-2.460
001,Rawlsian Reformer,Ethiopia,Italian Occupation/Haile Selassie,1936,1973,-2.411
001,Rawlsian Reformer,Ethiopia,Derg,1974,1991,-2.401
001,Rawlsian Reformer,Ethiopia,EPRDF,1991,2017,-1.372
001,Rawlsian Reformer,Ethiopia,Abiy Ahmed,2018,2026,-2.036
002,Independent Social Democrat,United Kingdom,Georgian Britain,1789,1819,-1.885
002,Independent Social Democrat,United Kingdom,Reform Era,1820,1848,-0.843
002,Independent Social Democrat,United Kingdom,Victorian Peak,1849,1874,-1.736
002,Independent Social Democrat,United Kingdom,Late Victorian/Edwardian,1875,1913,-0.887
002,Independent Social Democrat,United Kingdom,WWI & Lloyd George,1914,1922,-0.067
002,Independent Social Democrat,United Kingdom,Interwar,1923,1938,-1.096
002,Independent Social Democrat,United Kingdom,WWII Britain,1939,1945,0.081
002,Independent Social Democrat,United Kingdom,Attlee/Consensus,1946,1964,2.079
002,Independent Social Democrat,United Kingdom,Wilson/Heath,1965,1978,2.406
002,Independent Social Democrat,United Kingdom,Thatcher Era,1979,1990,-2.056
002,Independent Social Democrat,United Kingdom,New Labour/Blair,1991,2009,1.328
002,Independent Social Democrat,United Kingdom,Austerity/Brexit,2010,2026,-1.212
002,Independent Social Democrat,France,Ancien Regime remnant,1789,1791,-2.151
002,Independent Social Democrat,France,French Revolution,1792,1799,-0.166
002,Independent Social Democrat,France,Napoleonic Empire,1800,1814,-0.302
002,Independent Social Democrat,France,Restoration,1815,1829,-2.424
002,Independent Social Democrat,France,July Monarchy,1830,1847,-1.788
002,Independent Social Democrat,France,Second Republic,1848,1851,2.079
002,Independent Social Democrat,France,Second Empire,1852,1870,-1.056
002,Independent Social Democrat,France,Third Republic Early,1871,1899,1.328
002,Independent Social Democrat,France,Third Republic Late,1900,1939,0.538
002,Independent Social Democrat,France,Vichy France,1940,1944,-2.628
002,Independent Social Democrat,France,Fourth Republic,1946,1957,2.079
002,Independent Social Democrat,France,Fifth Republic Gaullist,1958,1980,-0.067
002,Independent Social Democrat,France,Fifth Republic Modern,1981,2026,1.328
002,Independent Social Democrat,Germany/Prussia,Prussian Reform Era,1789,1814,-1.954
002,Independent Social Democrat,Germany/Prussia,German Confederation,1815,1847,-2.038
002,Independent Social Democrat,Germany/Prussia,1848 Revolution,1848,1849,0.819
002,Independent Social Democrat,Germany/Prussia,Bismarck Era,1850,1890,-1.320
002,Independent Social Democrat,Germany/Prussia,Wilhelmine,1891,1913,-1.285
002,Independent Social Democrat,Germany/Prussia,WWI Germany,1914,1918,-1.966
002,Independent Social Democrat,Germany/Prussia,Weimar Republic,1919,1932,1.328
002,Independent Social Democrat,Germany/Prussia,Nazi Germany,1933,1945,-2.390
002,Independent Social Democrat,Germany/Prussia,Occupied Germany,1945,1948,1.151
002,Independent Social Democrat,Germany/Prussia,West Germany/Bonn Republic,1949,1989,0.588
002,Independent Social Democrat,Germany/Prussia,East Germany/DDR,1949,1989,-0.147
002,Independent Social Democrat,Germany/Prussia,Reunified Germany,1990,2026,0.819
002,Independent Social Democrat,Russia/USSR,Tsarist Russia Late Catherine/Alexander I,1789,1825,-2.532
002,Independent Social Democrat,Russia/USSR,Nicholas I,1826,1855,-2.561
002,Independent Social Democrat,Russia/USSR,Great Reforms,1856,1881,-1.056
002,Independent Social Democrat,Russia/USSR,Reaction/Late Tsarist,1882,1904,-2.296
002,Independent Social Democrat,Russia/USSR,Revolution Era,1905,1917,-0.518
002,Independent Social Democrat,Russia/USSR,Soviet Early/Lenin,1918,1928,-0.224
002,Independent Social Democrat,Russia/USSR,Stalin,1929,1953,-1.981
002,Independent Social Democrat,Russia/USSR,Khrushchev Thaw,1954,1964,0.588
002,Independent Social Democrat,Russia/USSR,Brezhnev Stagnation,1965,1984,0.514
002,Independent Social Democrat,Russia/USSR,Gorbachev/Collapse,1985,1991,1.066
002,Independent Social Democrat,Russia/USSR,Yeltsin,1992,1999,-1.861
002,Independent Social Democrat,Russia/USSR,Putin Era,2000,2026,-2.235
002,Independent Social Democrat,Spain,Bourbon Spain/Napoleonic,1789,1813,-2.235
002,Independent Social Democrat,Spain,Liberal-Absolutist struggle,1814,1833,-2.235
002,Independent Social Democrat,Spain,Isabella/Moderate Monarchy,1834,1868,-0.931
002,Independent Social Democrat,Spain,Sexenio/Restoration,1869,1897,-0.931
002,Independent Social Democrat,Spain,Crisis/Primo,1898,1930,-1.388
002,Independent Social Democrat,Spain,Second Republic,1931,1936,1.872
002,Independent Social Democrat,Spain,Civil War/Franco,1936,1959,-2.338
002,Independent Social Democrat,Spain,Late Franco,1960,1975,-2.334
002,Independent Social Democrat,Spain,Transition,1976,1982,0.819
002,Independent Social Democrat,Spain,PSOE/PP Democracy,1983,2007,1.419
002,Independent Social Democrat,Spain,Crisis Spain,2008,2026,1.066
002,Independent Social Democrat,Italy,Italian States/Napoleonic,1789,1814,-1.174
002,Independent Social Democrat,Italy,Restoration/Risorgimento,1815,1860,1.239
002,Independent Social Democrat,Italy,Liberal Italy,1861,1913,-0.887
002,Independent Social Democrat,Italy,WWI Italy/Crisis,1914,1921,-0.899
002,Independent Social Democrat,Italy,Fascist Italy,1922,1943,-1.869
002,Independent Social Democrat,Italy,Post-war Republic,1946,1968,0.188
002,Independent Social Democrat,Italy,Years of Lead,1969,1983,0.393
002,Independent Social Democrat,Italy,Craxi/First Republic End,1984,1993,-0.843
002,Independent Social Democrat,Italy,Second Republic,1994,2012,-0.606
002,Independent Social Democrat,Italy,Populist Italy,2013,2026,-0.245
002,Independent Social Democrat,Austria/Austria-Hungary,Habsburg Enlightened Absolutism,1789,1814,-1.764
002,Independent Social Democrat,Austria/Austria-Hungary,Metternich System,1815,1847,-2.235
002,Independent Social Democrat,Austria/Austria-Hungary,1848/Neo-Absolutism,1848,1866,-1.909
002,Independent Social Democrat,Austria/Austria-Hungary,Austria-Hungary Dual Monarchy,1867,1913,-0.973
002,Independent Social Democrat,Austria/Austria-Hungary,WWI/Collapse,1914,1918,-1.915
002,Independent Social Democrat,Austria/Austria-Hungary,First Republic,1919,1933,0.741
002,Independent Social Democrat,Austria/Austria-Hungary,Austrofascism/Anschluss,1934,1945,-2.628
002,Independent Social Democrat,Austria/Austria-Hungary,Second Republic Consensus,1945,1986,0.664
002,Independent Social Democrat,Austria/Austria-Hungary,Modern Austria,1987,2026,1.151
002,Independent Social Democrat,Ottoman Empire/Turkey,Late Ottoman,1789,1807,-1.975
002,Independent Social Democrat,Ottoman Empire/Turkey,Tanzimat,1808,1876,-0.931
002,Independent Social Democrat,Ottoman Empire/Turkey,Hamidian Era,1877,1907,-2.133
002,Independent Social Democrat,Ottoman Empire/Turkey,Young Turks/WWI,1908,1918,-2.280
002,Independent Social Democrat,Ottoman Empire/Turkey,Kemalist Republic,1919,1937,0.057
002,Independent Social Democrat,Ottoman Empire/Turkey,Multi-party Turkey,1938,1959,-0.931
002,Independent Social Democrat,Ottoman Empire/Turkey,Coup/Instability Era,1960,1979,-0.518
002,Independent Social Democrat,Ottoman Empire/Turkey,Ozal/Secular Republic,1980,2001,-0.797
002,Independent Social Democrat,Ottoman Empire/Turkey,Erdogan Era,2002,2026,-1.664
002,Independent Social Democrat,Poland,Partition Era,1789,1830,-1.388
002,Independent Social Democrat,Poland,November/January Uprisings,1831,1863,-0.984
002,Independent Social Democrat,Poland,Organic Work/Positivism,1864,1913,0.057
002,Independent Social Democrat,Poland,Second Republic,1918,1926,0.538
002,Independent Social Democrat,Poland,Sanacja/Pilsudski,1926,1939,-0.465
002,Independent Social Democrat,Poland,WWII/Occupation,1939,1944,-2.427
002,Independent Social Democrat,Poland,Stalinist Poland,1945,1956,-0.147
002,Independent Social Democrat,Poland,Gomulka/Gierek,1957,1980,0.588
002,Independent Social Democrat,Poland,Solidarity/Transition,1981,1997,-0.468
002,Independent Social Democrat,Poland,PiS Poland,1998,2026,-0.006
002,Independent Social Democrat,Netherlands,Batavian/French Period,1789,1813,1.328
002,Independent Social Democrat,Netherlands,United Kingdom of Netherlands,1814,1830,-0.931
002,Independent Social Democrat,Netherlands,Liberal Era,1831,1887,-1.762
002,Independent Social Democrat,Netherlands,Pillarization,1888,1939,-0.128
002,Independent Social Democrat,Netherlands,WWII Occupation,1940,1945,-2.427
002,Independent Social Democrat,Netherlands,Reconstruction/Consensus,1946,1965,1.299
002,Independent Social Democrat,Netherlands,Cultural Revolution/Progressive,1966,2001,1.872
002,Independent Social Democrat,Netherlands,Populist Turn,2002,2026,0.188
002,Independent Social Democrat,Sweden,Gustavian/Bernadotte Early,1789,1865,-0.973
002,Independent Social Democrat,Sweden,Liberal Reform Era,1866,1913,-0.655
002,Independent Social Democrat,Sweden,Social Democratic Rise,1914,1945,2.079
002,Independent Social Democrat,Sweden,Folkhem Peak,1946,1975,1.390
002,Independent Social Democrat,Sweden,Neoliberal Turn,1976,2005,0.819
002,Independent Social Democrat,Sweden,Immigration Debate,2006,2026,1.151
002,Independent Social Democrat,Portugal,Late Monarchy,1789,1807,-1.954
002,Independent Social Democrat,Portugal,Brazilian Exile/Liberalism,1808,1833,-0.973
002,Independent Social Democrat,Portugal,Constitutional Monarchy,1834,1909,-1.015
002,Independent Social Democrat,Portugal,First Republic,1910,1925,1.328
002,Independent Social Democrat,Portugal,Estado Novo/Salazar,1926,1968,-2.133
002,Independent Social Democrat,Portugal,Caetano/Revolution,1969,1976,1.576
002,Independent Social Democrat,Portugal,Democratic Consolidation,1977,2007,1.419
002,Independent Social Democrat,Portugal,Austerity Portugal,2008,2026,1.328
002,Independent Social Democrat,Greece,Ottoman Rule/Independence,1789,1832,-0.518
002,Independent Social Democrat,Greece,Othonian/Early Kingdom,1833,1862,-0.931
002,Independent Social Democrat,Greece,Trikoupis/Deliyannis,1863,1909,-0.931
002,Independent Social Democrat,Greece,Venizelos/National Schism,1910,1935,-0.067
002,Independent Social Democrat,Greece,Metaxas/WWII/Civil War,1936,1949,-2.062
002,Independent Social Democrat,Greece,Cold War Greece,1950,1966,-1.174
002,Independent Social Democrat,Greece,Junta,1967,1974,-2.338
002,Independent Social Democrat,Greece,Metapolitefsi,1975,2008,0.612
002,Independent Social Democrat,Greece,Crisis Greece,2009,2026,-0.067
002,Independent Social Democrat,Belgium,Revolution/Independence,1830,1847,-0.751
002,Independent Social Democrat,Belgium,Liberal/Catholic Rivalry,1848,1913,-0.887
002,Independent Social Democrat,Belgium,WWI/Interwar,1914,1939,0.465
002,Independent Social Democrat,Belgium,WWII/Reconstruction,1940,1957,1.151
002,Independent Social Democrat,Belgium,Linguistic Federalization,1958,1992,0.664
002,Independent Social Democrat,Belgium,Federal Belgium,1993,2010,0.741
002,Independent Social Democrat,Belgium,Modern Belgium,2011,2026,1.239
002,Independent Social Democrat,Switzerland,Helvetic/Mediation,1789,1847,-0.843
002,Independent Social Democrat,Switzerland,Federal State,1848,1913,-1.096
002,Independent Social Democrat,Switzerland,Interwar/WWII,1914,1945,-1.248
002,Independent Social Democrat,Switzerland,Magic Formula Era,1946,1990,-1.135
002,Independent Social Democrat,Switzerland,SVP Rise,1991,2010,-1.248
002,Independent Social Democrat,Switzerland,Modern Switzerland,2011,2026,-1.015
002,Independent Social Democrat,Romania,Phanariot/Early Principalities,1789,1829,-2.470
002,Independent Social Democrat,Romania,Organic Statutes/Union,1830,1866,-0.973
002,Independent Social Democrat,Romania,Romanian Kingdom,1867,1913,-2.229
002,Independent Social Democrat,Romania,Greater Romania,1914,1937,-0.931
002,Independent Social Democrat,Romania,Royal Dictatorship/WWII,1938,1944,-2.628
002,Independent Social Democrat,Romania,Communist Romania,1945,1964,-0.147
002,Independent Social Democrat,Romania,Ceausescu,1965,1989,-1.558
002,Independent Social Democrat,Romania,Post-Communist Romania,1990,2026,-0.704
002,Independent Social Democrat,Hungary,Habsburg Hungary,1789,1847,-0.931
002,Independent Social Democrat,Hungary,1848/Compromise,1848,1867,-0.067
002,Independent Social Democrat,Hungary,Dual Monarchy,1868,1918,-1.600
002,Independent Social Democrat,Hungary,Horthy Era,1920,1944,-2.185
002,Independent Social Democrat,Hungary,Stalinist Hungary,1945,1956,-0.147
002,Independent Social Democrat,Hungary,Kadar Era,1957,1989,0.741
002,Independent Social Democrat,Hungary,Post-Communist/Liberal,1990,2009,-0.131
002,Independent Social Democrat,Hungary,Orban's Hungary,2010,2026,-1.719
002,Independent Social Democrat,Czech/Czechoslovakia,Habsburg Bohemia,1789,1867,-0.931
002,Independent Social Democrat,Czech/Czechoslovakia,Austria-Hungary/Czech Politics,1868,1918,0.465
002,Independent Social Democrat,Czech/Czechoslovakia,First Republic,1918,1938,0.900
002,Independent Social Democrat,Czech/Czechoslovakia,Munich/Protectorate,1938,1945,-2.427
002,Independent Social Democrat,Czech/Czechoslovakia,Communist Czechoslovakia,1948,1967,-0.147
002,Independent Social Democrat,Czech/Czechoslovakia,Prague Spring/Normalization,1968,1989,0.442
002,Independent Social Democrat,Czech/Czechoslovakia,Czech Republic,1993,2026,-0.704
002,Independent Social Democrat,USA,Federalist Era,1789,1800,-1.788
002,Independent Social Democrat,USA,Jeffersonian,1801,1823,-0.655
002,Independent Social Democrat,USA,Jacksonian Democracy,1824,1849,-1.738
002,Independent Social Democrat,USA,Sectional Crisis,1850,1860,-1.486
002,Independent Social Democrat,USA,Civil War/Reconstruction,1861,1876,0.101
002,Independent Social Democrat,USA,Gilded Age,1877,1895,-2.245
002,Independent Social Democrat,USA,Progressive Era,1896,1919,1.066
002,Independent Social Democrat,USA,Roaring Twenties/Normalcy,1920,1932,-1.762
002,Independent Social Democrat,USA,New Deal/WWII,1933,1952,1.974
002,Independent Social Democrat,USA,Cold War Consensus,1953,1968,1.151
002,Independent Social Democrat,USA,Crisis/Realignment,1969,1980,0.122
002,Independent Social Democrat,USA,Reagan-Clinton,1981,2007,-0.797
002,Independent Social Democrat,USA,Polarization Era,2008,2026,-0.357
002,Independent Social Democrat,Mexico,Late Colonial/Independence,1789,1821,-1.388
002,Independent Social Democrat,Mexico,First Empire/Early Republic,1822,1854,-1.954
002,Independent Social Democrat,Mexico,La Reforma,1855,1876,0.588
002,Independent Social Democrat,Mexico,Porfiriato,1877,1910,-2.305
002,Independent Social Democrat,Mexico,Revolution,1911,1920,-0.482
002,Independent Social Democrat,Mexico,Revolutionary State,1921,1940,0.900
002,Independent Social Democrat,Mexico,PRI Hegemony/Miracle,1941,1968,-0.006
002,Independent Social Democrat,Mexico,PRI Crisis,1969,1988,-0.518
002,Independent Social Democrat,Mexico,Democratization,1989,2012,-0.655
002,Independent Social Democrat,Mexico,AMLO/Morena,2013,2026,0.371
002,Independent Social Democrat,Brazil,Colonial/Portuguese Court,1789,1821,-2.424
002,Independent Social Democrat,Brazil,Empire,1822,1889,-2.145
002,Independent Social Democrat,Brazil,Old Republic,1889,1930,-2.291
002,Independent Social Democrat,Brazil,Vargas Era,1930,1945,-0.025
002,Independent Social Democrat,Brazil,Democratic Experiment,1946,1963,0.688
002,Independent Social Democrat,Brazil,Military Dictatorship,1964,1984,-2.057
002,Independent Social Democrat,Brazil,Redemocratization,1985,2002,1.419
002,Independent Social Democrat,Brazil,Lula/PT Era,2003,2015,2.406
002,Independent Social Democrat,Brazil,Bolsonaro/Crisis,2016,2026,-2.235
002,Independent Social Democrat,Argentina,Independence/Rivadavia,1810,1829,-0.655
002,Independent Social Democrat,Argentina,Rosas,1830,1852,-2.325
002,Independent Social Democrat,Argentina,Liberal Republic,1853,1915,-1.568
002,Independent Social Democrat,Argentina,Radical/Conservative,1916,1942,0.612
002,Independent Social Democrat,Argentina,Peronist Era,1943,1955,0.037
002,Independent Social Democrat,Argentina,Instability/Coups,1956,1972,-1.548
002,Independent Social Democrat,Argentina,Dirty War,1973,1983,-2.628
002,Independent Social Democrat,Argentina,Democratic Restoration,1984,2001,-0.248
002,Independent Social Democrat,Argentina,Kirchnerismo/Crisis,2002,2026,0.514
002,Independent Social Democrat,Canada,British North America,1789,1866,-0.887
002,Independent Social Democrat,Canada,Confederation/Macdonald,1867,1895,-1.712
002,Independent Social Democrat,Canada,Laurier/Early 20th,1896,1929,-0.751
002,Independent Social Democrat,Canada,Depression/War/Postwar,1930,1956,0.538
002,Independent Social Democrat,Canada,Quiet Revolution/Trudeau Sr.,1957,1983,1.673
002,Independent Social Democrat,Canada,Mulroney/Chretien,1984,2005,-0.521
002,Independent Social Democrat,Canada,Modern Canada,2006,2026,1.328
002,Independent Social Democrat,Colombia,Gran Colombia/Independence,1810,1830,-0.931
002,Independent Social Democrat,Colombia,Conservative Hegemony,1831,1885,-2.387
002,Independent Social Democrat,Colombia,Regeneration/Thousand Days,1886,1929,-2.334
002,Independent Social Democrat,Colombia,Liberal Republic/La Violencia,1930,1957,-1.107
002,Independent Social Democrat,Colombia,National Front,1958,1973,-1.015
002,Independent Social Democrat,Colombia,Drug War/Constitution,1974,2002,-0.973
002,Independent Social Democrat,Colombia,Uribe/Santos/Peace,2003,2026,0.612
002,Independent Social Democrat,Chile,Independence/O'Higgins,1810,1830,-0.973
002,Independent Social Democrat,Chile,Conservative Republic,1831,1860,-2.374
002,Independent Social Democrat,Chile,Liberal Republic,1861,1924,-1.626
002,Independent Social Democrat,Chile,Social Question,1925,1958,0.612
002,Independent Social Democrat,Chile,Christian Democracy/Left,1959,1972,1.974
002,Independent Social Democrat,Chile,Pinochet,1973,1989,-2.753
002,Independent Social Democrat,Chile,Concertacion,1990,2009,0.819
002,Independent Social Democrat,Chile,Estallido/Boric,2010,2026,2.079
002,Independent Social Democrat,Cuba,Spanish Colony,1789,1897,-2.720
002,Independent Social Democrat,Cuba,US Intervention/Platt,1898,1932,-2.276
002,Independent Social Democrat,Cuba,Batista/Republic,1933,1958,-2.348
002,Independent Social Democrat,Cuba,Revolutionary Cuba,1959,1975,0.081
002,Independent Social Democrat,Cuba,Late Castro/Special Period,1976,2006,0.442
002,Independent Social Democrat,Cuba,Post-Castro,2007,2026,0.166
002,Independent Social Democrat,Peru,Colonial/Independence,1789,1824,-2.690
002,Independent Social Democrat,Peru,Caudillo Era,1825,1878,-2.348
002,Independent Social Democrat,Peru,Aristocratic Republic,1879,1919,-2.245
002,Independent Social Democrat,Peru,Leguia/APRA,1920,1967,-0.128
002,Independent Social Democrat,Peru,Velasco/Military,1968,1979,0.514
002,Independent Social Democrat,Peru,Democracy/Fujimori,1980,2000,-1.454
002,Independent Social Democrat,Peru,Post-Fujimori,2001,2026,0.323
002,Independent Social Democrat,Venezuela,Independence/Gran Colombia,1810,1830,-1.015
002,Independent Social Democrat,Venezuela,Caudillo Era,1831,1908,-2.532
002,Independent Social Democrat,Venezuela,Gomez/Oil State,1909,1957,-2.424
002,Independent Social Democrat,Venezuela,Punto Fijo Democracy,1958,1988,0.465
002,Independent Social Democrat,Venezuela,Crisis/Caracazo,1989,1998,-1.096
002,Independent Social Democrat,Venezuela,Chavez,1999,2012,-0.206
002,Independent Social Democrat,Venezuela,Maduro,2013,2026,-1.465
002,Independent Social Democrat,China,Late Qing/Pre-Opium,1789,1839,-1.886
002,Independent Social Democrat,China,Opium Wars/Taiping,1840,1864,-2.219
002,Independent Social Democrat,China,Self-Strengthening/Reform,1865,1911,-1.212
002,Independent Social Democrat,China,Republic/Warlords,1912,1927,-0.465
002,Independent Social Democrat,China,Nanjing Decade/War,1928,1948,-1.771
002,Independent Social Democrat,China,Mao Early,1949,1957,-0.281
002,Independent Social Democrat,China,Mao Radical,1958,1976,-0.913
002,Independent Social Democrat,China,Deng Reform,1977,1989,-1.015
002,Independent Social Democrat,China,Jiang/Hu Technocratic,1990,2012,-0.973
002,Independent Social Democrat,China,Xi Jinping,2013,2026,-1.578
002,Independent Social Democrat,Japan,Late Tokugawa,1789,1853,-1.248
002,Independent Social Democrat,Japan,Bakumatsu/Restoration,1854,1877,-1.320
002,Independent Social Democrat,Japan,Meiji,1878,1912,-1.015
002,Independent Social Democrat,Japan,Taishō Democracy,1913,1930,0.465
002,Independent Social Democrat,Japan,Militarist Japan,1931,1945,-2.206
002,Independent Social Democrat,Japan,Occupation/Recovery,1946,1959,1.328
002,Independent Social Democrat,Japan,High Growth,1960,1989,0.057
002,Independent Social Democrat,Japan,Lost Decades,1990,2011,0.122
002,Independent Social Democrat,Japan,Abe/Modern Japan,2012,2026,-1.135
002,Independent Social Democrat,India,Late Mughal/EIC,1789,1857,-1.815
002,Independent Social Democrat,India,British Raj,1858,1919,-2.361
002,Independent Social Democrat,India,Nationalist Movement,1920,1946,1.872
002,Independent Social Democrat,India,Nehruvian India,1947,1964,2.406
002,Independent Social Democrat,India,Congress Dominance,1965,1976,0.819
